Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,quarter,day_of_week,is_weekend,Weekly_Sales_rolling_4,Weekly_Sales_rolling_12,Weekly_Sales_growth_rate
4,,2243946.59,False,50.44,3.294,129.8268333,5.143,,,,,False,2219963.1125,2128075.8975,0.018573350937701738
4,,3004702.33,True,47.96,3.225,129.8364,5.143,,,,,False,2433223.7975,2205266.0658333334,0.339025778683975
4,2011-02-12,2180999.26,False,38.71,3.176,129.8459667,5.143,2011.0,2.0,1.0,5.0,True,2408169.2849999997,2212587.7533333334,-0.27413799422853324
4,2011-09-12,2508955.24,False,31.64,3.153,129.8555333,5.143,2011.0,9.0,3.0,0.0,False,2484650.855,2248702.5791666666,0.15036959709926756
4,,2771397.17,False,36.44,3.149,129.8980645,5.143,,,,,False,2616513.5,2310368.4758333336,0.10460207731725002
4,,3676388.98,False,35.92,3.103,129.9845484,5.143,,,,,False,2784435.1625,2455943.671666667,0.32654713651165346
4,,2007105.86,True,36.89,3.119,130.0710323,5.143,,,,,False,2740961.8125,2442641.0225,-0.45405508750056145
4,2012-06-01,2047766.07,False,38.64,3.158,130.1575161,4.607,2012.0,6.0,2.0,4.0,False,2625664.52,2440409.124166667,0.020258129284720372
4,,1941676.61,False,34.41,3.263,130.244,4.607,,,,,False,2418234.3800000004,2418236.9975,-0.05180741177140413
4,,2005097.76,False,42.09,3.273,130.2792258,4.607,,,,,False,2000411.5750000002,2406023.5116666667,0.0326630859502397
4,,1928720.51,False,40.31,3.29,130.3144516,4.607,,,,,False,1980815.2375,2376648.7783333333,-0.038091534250180414
4,2012-03-02,2173373.91,False,41.81,3.354,130.3496774,4.607,2012.0,3.0,1.0,4.0,False,2012217.1975000002,2374177.5241666664,0.12684751301784014
4,2012-10-02,2374660.64,True,33.0,3.411,130.3849032,4.607,2012.0,10.0,4.0,1.0,False,2120463.205,2385070.361666667,0.09261486441603606
4,,2427640.17,False,34.19,3.493,130.4546207,4.607,,,,,False,2226098.8075,2336981.848333333,0.02231035841820317
4,,2226662.17,False,41.31,3.541,130.5502069,4.607,,,,,False,2300584.2225,2340787.0908333333,-0.08278739266371593
4,2012-02-03,2206319.9,False,50.38,3.619,130.6457931,4.607,2012.0,2.0,1.0,4.0,False,2308820.7199999997,2315567.4791666665,-0.00913576844932884
4,2012-09-03,2202450.81,False,53.63,3.667,130.7413793,4.607,2012.0,9.0,3.0,0.0,False,2265768.2624999997,2268155.2825,-0.0017536396240634966
4,,2214967.44,False,59.81,3.707,130.8261935,4.607,,,,,False,2212600.08,2146370.154166667,0.005683046333279984
4,,2091592.54,False,59.07,3.759,130.8966452,4.607,,,,,False,2178832.6725,2153410.7108333334,-0.05570054790511947
4,,2089381.77,False,72.63,3.82,130.9670968,4.607,,,,,False,2149598.14,2156878.6858333335,-0.0010569792910047893
4,2012-06-04,2470206.13,False,67.69,3.864,131.0375484,4.308,2012.0,6.0,2.0,0.0,False,2216536.9699999997,2200922.8125,0.18226652757671946
4,,2105301.39,False,68.69,3.881,131.108,4.308,,,,,False,2189120.4575,2209273.115,-0.14772238460925513
4,,2144336.89,False,68.6,3.864,131.1173333,4.308,,,,,False,2202306.545,2227241.146666667,0.01854152578125645
4,,2064065.66,False,76.47,3.81,131.1266667,4.308,,,,,False,2195977.5175,2218132.1258333335,-0.037434057294980505
4,2012-04-05,2196968.33,False,80.14,3.747,131.136,4.308,2012.0,4.0,2.0,3.0,False,2127668.0675,2203324.433333333,0.06438878015149974
4,2012-11-05,2127661.17,False,67.64,3.685,131.1453333,4.308,2012.0,11.0,4.0,0.0,False,2133258.0125,2178326.1833333336,-0.03154672693893601
4,,2207214.81,False,68.43,3.62,131.0983226,4.308,,,,,False,2148977.4924999997,2176705.57,0.037390182761102064
4,,2154137.67,False,77.47,3.551,131.0287742,4.308,,,,,False,2171495.495,2172357.0508333333,-0.024047111209805738
4,2012-01-06,2179360.94,False,77.41,3.483,130.9592258,4.308,2012.0,1.0,1.0,4.0,False,2167093.6475,2170432.895,0.011709219123399839
4,2012-08-06,2245257.18,False,78.11,3.433,130.8896774,4.308,2012.0,8.0,3.0,0.0,False,2196492.65,2172957.04,0.030236496759458387
4,,2234190.93,False,80.94,3.372,130.8295333,4.308,,,,,False,2203236.6799999997,2184840.2391666663,-0.004928722686458609
4,,2197299.65,False,81.63,3.329,130.7929,4.308,,,,,False,2214027.175,2193833.3958333335,-0.016512142943844177
4,,2128362.92,False,84.23,3.257,130.7562667,4.308,,,,,False,2201277.67,2165346.4616666664,-0.03137338596490469
4,2012-06-07,2224499.28,False,80.37,3.187,130.7196333,4.077,2012.0,6.0,2.0,3.0,False,2196088.1950000003,2175279.6191666666,0.045169157523191616
4,,2100252.61,False,76.86,3.224,130.683,4.077,,,,,False,2162603.6149999998,2171605.9291666667,-0.05585376948290133
4,,2175563.69,False,79.14,3.263,130.7012903,4.077,,,,,False,2157169.625,2180897.4316666666,0.03585810565901415
4,,2048613.65,False,81.06,3.356,130.7195806,4.077,,,,,False,2137232.3074999996,2168534.5416666665,-0.05835271133799813
4,2012-03-08,2174514.13,False,83.86,3.374,130.737871,4.077,2012.0,3.0,1.0,3.0,False,2124736.02,2172438.9549999996,0.0614564293272184
4,2012-10-08,2193367.69,False,83.21,3.476,130.7561613,4.077,2012.0,10.0,4.0,0.0,False,2148014.79,2171285.0283333333,0.008670240280296504
4,,2283540.3,False,81.41,3.552,130.7909677,4.077,,,,,False,2175008.9425,2182068.580833333,0.04111148824299482
4,,2125241.68,False,75.76,3.61,130.8381613,4.077,,,,,False,2194165.9499999997,2177558.6425,-0.06932157930385541
4,,2081181.35,False,76.47,3.646,130.8853548,4.077,,,,,False,2170832.755,2163885.6566666667,-0.020731915063890605
4,2012-07-09,2125104.72,True,82.09,3.709,130.9325484,4.077,2012.0,7.0,3.0,0.0,False,2153767.0125,2154795.1391666667,0.021105018070626036
4,,2117854.6,False,68.2,3.706,130.9776667,4.077,,,,,False,2112345.5875000004,2148174.7183333333,-0.0034116530502082965
4,,2119438.53,False,68.97,3.721,131.0103333,4.077,,,,,False,2110894.8000000003,2147431.0191666665,0.0007478936467120167
4,,2027620.23,False,71.74,3.666,131.043,4.077,,,,,False,2097504.52,2131024.4316666666,-0.043321992452406644
4,2012-05-10,2209835.43,False,63.07,3.62,131.0756667,3.879,2012.0,5.0,2.0,3.0,False,2118687.1975,2140156.3333333335,0.0898665328467354
4,2012-12-10,2133026.07,False,57.11,3.603,131.1083333,3.879,2012.0,12.0,4.0,0.0,False,2122480.065,2136611.5316666667,-0.034757954803901536
4,,2097266.85,False,64.46,3.61,131.1499677,3.879,,,,,False,2116937.145,2140665.965,-0.016764548967748816
4,,2149594.46,False,63.64,3.514,131.1930968,3.879,,,,,False,2147430.7025,2138589.325833333,0.024950382446563557
5,2010-05-02,317173.1,False,39.7,2.572,211.6539716,6.566,2010.0,5.0,2.0,6.0,True,1674265.12,1982239.7766666666,-0.852449796507198
5,2010-12-02,311825.7,True,39.81,2.548,211.8004698,6.566,2010.0,12.0,4.0,3.0,False,1218965.0275,1817930.2266666668,-0.016859563437126135
5,,303447.57,False,41.14,2.514,211.8471283,6.566,,,,,False,770510.2075,1666114.0508333333,-0.026867990675560116
5,,270281.63,False,46.7,2.561,211.8771468,6.566,,,,,False,300682.0,1515205.7408333335,-0.10929710196723608
5,2010-05-03,288855.71,False,48.89,2.625,211.9071653,6.566,2010.0,5.0,2.0,0.0,False,293602.6525,1362184.99,0.0687212075789243
5,2010-12-03,297293.59,False,58.5,2.667,211.9371839,6.566,2010.0,12.0,4.0,4.0,False,289969.625,1210471.5725,0.02921140108326048
5,,281706.41,False,55.46,2.72,211.770897,6.566,,,,,False,284534.335,1057327.2291666667,-0.05243025925987854
5,,273282.97,False,52.47,2.732,211.5718925,6.566,,,,,False,285284.67,911132.4574999999,-0.029901485024781627
5,2010-02-04,331406.0,False,63.18,2.719,211.372888,6.465,2010.0,2.0,1.0,3.0,False,295922.2425,754596.6716666665,0.21268442010857846
5,2010-09-04,328020.49,False,65.19,2.77,211.1738835,6.465,2010.0,9.0,3.0,5.0,True,303603.96749999997,604179.54,-0.010215596579422281
5,,306858.69,False,65.3,2.808,211.0388528,6.465,,,,,False,309892.0375,454978.86000000004,-0.06451365279040944
5,,288839.73,False,65.13,2.795,210.9891204,6.465,,,,,False,313781.22750000004,299915.9658333333,-0.058720709522679715
5,,298697.84,False,67.53,2.78,210.939388,6.465,,,,,False,305604.1875,298376.36083333334,0.034130034673554244
5,2010-07-05,333522.6,False,71.53,2.835,210.8896556,6.465,2010.0,7.0,3.0,0.0,False,306979.715,300184.43583333335,0.11658858999449051
5,,296673.77,False,74.79,2.854,210.8872772,6.465,,,,,False,304433.485,299619.95249999996,-0.11048375732259208
5,,301615.49,False,75.2,2.826,211.169023,6.465,,,,,False,307627.425,302231.1075,0.01665708431183499
5,,310013.11,False,79.81,2.759,211.4507688,6.465,,,,,False,310456.2425,303994.2241666667,0.02784213768331334
5,2010-04-06,337825.89,False,79.54,2.705,211.7325146,6.465,2010.0,4.0,2.0,1.0,False,311532.065,307371.91583333333,0.08971485109129751
5,2010-11-06,296641.91,False,80.7,2.668,212.0142605,6.465,2010.0,11.0,4.0,5.0,True,311524.1,308616.54083333333,-0.12190889218111745
5,,313795.6,False,83.91,2.637,212.0119769,6.465,,,,,False,314569.1275,311992.5933333333,0.0578262525345794
5,,295257.3,False,83.72,2.653,211.8960815,6.465,,,,,False,310880.175,308980.20166666666,-0.05907762887688672
5,2010-02-07,305993.27,False,81.25,2.669,211.7801861,6.496,2010.0,2.0,1.0,6.0,True,302922.02,307144.60000000003,0.03636140410414934
5,2010-09-07,291808.87,False,81.14,2.642,211.6642907,6.496,2010.0,9.0,3.0,1.0,False,301713.76,305890.4483333333,-0.04635526787893085
5,,280701.7,False,83.98,2.623,211.6561123,6.496,,,,,False,293440.28500000003,305212.2791666667,-0.0380631678536707
5,,274742.63,False,83.66,2.608,211.7915565,6.496,,,,,False,288311.6175,303216.01166666666,-0.02122919098815579
5,,268929.03,False,82.46,2.64,211.9270006,6.496,,,,,False,279045.5575,297833.2141666667,-0.02116016724452252
5,2010-06-08,303043.02,False,86.1,2.627,212.0624447,6.496,2010.0,6.0,2.0,1.0,False,281854.09500000003,298363.98500000004,0.12685127373567662
5,,286477.35,False,87.41,2.692,212.1978889,6.496,,,,,False,283298.0075,297102.4733333333,-0.05466441695307833
5,,287205.38,False,87.71,2.664,212.1608984,6.496,,,,,False,286413.695,295201.82916666666,0.0025413178389148694
5,,288519.75,False,87.05,2.619,212.123908,6.496,,,,,False,291311.375,291092.9841666667,0.004576411486442167
5,2010-03-09,323798.0,False,84.06,2.577,212.0869176,6.496,2010.0,3.0,1.0,1.0,False,296500.12,293355.9916666667,0.12227325858974991
5,2010-10-09,306533.08,True,79.86,2.565,212.0499271,6.496,2010.0,10.0,4.0,5.0,True,301514.0525,292750.7816666667,-0.05332003285999287
5,,282558.65,False,82.28,2.582,212.0769346,6.496,,,,,False,300352.37,291692.56083333335,-0.07821155876553354
5,,293131.58,False,78.53,2.624,212.1519404,6.496,,,,,False,301505.3275,290620.75333333336,0.03741853240026449
5,2010-01-10,283178.12,False,71.1,2.603,212.2269463,6.768,2010.0,1.0,1.0,6.0,True,291350.35750000004,289901.52416666667,-0.033955604510438664
5,2010-08-10,290494.85,False,64.99,2.633,212.3019522,6.768,2010.0,8.0,3.0,1.0,False,287340.8,290717.62,0.025837907250743752
5,,280681.2,False,68.11,2.72,212.3691867,6.768,,,,,False,286871.4375,291212.50083333335,-0.03378252660933567
5,,284988.27,False,70.96,2.725,212.4169928,6.768,,,,,False,284835.61,292550.7708333333,0.01534506051705642
5,,278031.81,False,70.58,2.716,212.464799,6.768,,,,,False,283549.0325,290466.50333333336,-0.024409636228185927
5,2010-05-11,325310.3,False,58.88,2.689,212.5126051,6.768,2010.0,5.0,2.0,1.0,False,292252.895,293702.5825,0.17004705324905078
5,2010-12-11,301827.36,False,62.37,2.728,212.5604113,6.768,2010.0,12.0,4.0,5.0,True,297539.435,294921.0808333333,-0.07218627876215422
5,,297384.81,False,52.52,2.771,212.445487,6.768,,,,,False,300638.57,295659.8358333333,-0.014718844573931245
5,,488362.61,True,66.15,2.735,212.303441,6.768,,,,,False,353221.27,309373.5533333333,0.6421908368487281
5,2010-03-12,344490.88,False,51.31,2.708,212.1613951,6.768,2010.0,3.0,1.0,4.0,False,358016.415,312536.7033333333,-0.2946002151966548
5,2010-10-12,352811.53,False,48.27,2.843,212.0193491,6.768,2010.0,10.0,4.0,1.0,False,370762.4575,318391.11,0.024153469607091083
5,,367801.19,False,51.61,2.869,211.9580815,6.768,,,,,False,388366.5525,324613.57749999996,0.0424863099003594
5,,466010.25,False,55.01,2.886,211.9573978,6.768,,,,,False,382778.4625,339849.5883333333,0.2670166999731567
5,,298180.18,True,49.79,2.943,211.9567142,6.768,,,,,False,371200.7875,340490.03250000003,-0.36014244321879185
5,2011-07-01,286347.26,False,48.3,2.976,211.9560305,6.634,2011.0,7.0,3.0,4.0,False,354584.72,340962.20416666666,-0.03968379118960885
5,,260636.71,False,37.74,2.983,212.008514,6.634,,,,,False,327793.60000000003,338932.90750000003,-0.08978800774975115
5,,275313.34,False,45.41,3.016,212.3800012,6.634,,,,,False,280119.37250000006,338706.36833333335,0.056310678568648465
5,,279088.39,False,44.5,3.01,212.7514884,6.634,,,,,False,275346.42500000005,334854.54250000004,0.013711831035866151
5,2011-04-02,329613.2,False,41.67,2.989,213.1229755,6.634,2011.0,4.0,2.0,5.0,True,286162.91000000003,337170.0291666667,0.18103515520656366
5,2011-11-02,311590.54,True,38.25,3.022,213.4944627,6.634,2011.0,11.0,4.0,2.0,False,298901.36750000005,338353.84,-0.054678210702726826
5,,356622.61,False,58.83,3.045,213.8068304,6.634,,,,,False,319228.685,327375.50666666665,0.14452322589767963
5,,294659.5,False,63.35,3.065,214.0955503,6.634,,,,,False,323121.4625,323222.89166666666,-0.17374980795524997
5,2011-04-03,329033.66,False,60.35,3.288,214.3842702,6.634,2011.0,4.0,2.0,6.0,True,322976.5775,321241.4025,0.11665722639181819
5,2011-11-03,293098.1,False,55.74,3.459,214.6729901,6.634,2011.0,11.0,4.0,3.0,False,318353.46749999997,315016.145,-0.10921545230357288
5,,312177.67,False,64.31,3.488,214.9257339,6.634,,,,,False,307242.2325,302196.76333333337,0.06509619134344447
5,,294732.5,False,70.71,3.473,215.1640872,6.634,,,,,False,307260.4825,301909.45666666667,-0.05588218401399425
5,2011-01-04,314316.55,False,61.5,3.524,215.4024406,6.489,2011.0,1.0,1.0,1.0,False,303581.205,304240.2308333333,0.06644686283324708
5,2011-08-04,307333.62,False,69.64,3.622,215.6407939,6.489,2011.0,8.0,3.0,3.0,False,307140.08499999996,308131.63999999996,-0.022216233920867356
5,,307913.58,False,72.02,3.743,215.8592673,6.489,,,,,False,306074.0625,310848.32666666666,0.0018870698233406369
5,,328415.44,False,74.34,3.807,216.0280407,6.489,,,,,False,314494.7975,314958.9141666666,0.06658316271727927
5,,307291.56,False,74.75,3.81,216.1968142,6.489,,,,,False,312738.55,313098.7775,-0.0643206056329142
5,2011-06-05,322904.68,False,66.27,3.906,216.3655877,6.489,2011.0,6.0,2.0,6.0,True,316631.315,314041.6225,0.050808814924822476
5,,290930.01,False,77.38,3.899,216.5343611,6.489,,,,,False,312385.4225,308567.2391666667,-0.09902200860018495
5,,299614.33,False,71.37,3.907,216.3023847,6.489,,,,,False,305185.145,308980.14166666666,0.029850203490523475
5,,297149.69,False,80.14,3.786,216.0704083,6.489,,,,,False,302649.6775,306323.14416666667,-0.00822604179179287
5,2011-03-06,329183.92,False,83.81,3.699,215.8384319,6.489,2011.0,3.0,1.0,6.0,True,304219.48750000005,309330.29583333334,0.10780502581039197
5,2011-10-06,304984.14,False,83.61,3.648,215.6064555,6.489,2011.0,10.0,4.0,3.0,False,307733.02,308730.835,-0.07351446571266296
5,,304811.82,False,86.84,3.637,215.560463,6.489,,,,,False,309032.3925,309570.7783333333,-0.0005650129872327714
5,,302881.64,False,84.76,3.594,215.6539583,6.489,,,,,False,310465.38,308617.8691666667,-0.006332365982395283
5,2011-01-07,327093.89,False,85.81,3.524,215.7474537,6.529,2011.0,1.0,1.0,4.0,False,309942.8725,310264.55833333335,0.07993964242930018
5,2011-08-07,310804.93,False,86.64,3.48,215.8409491,6.529,2011.0,8.0,3.0,6.0,True,311398.07,310505.50416666665,-0.049799034766439765
5,,283248.62,False,88.64,3.575,215.9250696,6.529,,,,,False,306007.27,306741.6025,-0.08866110971920549
5,,292539.73,False,86.97,3.651,215.985753,6.529,,,,,False,303421.7925,305512.2833333333,0.03280196034141314
5,,275142.17,False,89.42,3.682,216.0464364,6.529,,,,,False,290433.8625,301532.07416666666,-0.05947075974945348
5,2011-05-08,317738.56,False,91.07,3.684,216.1071198,6.529,2011.0,5.0,2.0,6.0,True,292167.27,303766.12,0.1548159266171376
5,2011-12-08,289886.16,False,90.16,3.638,216.1678032,6.529,2011.0,12.0,4.0,3.0,False,293826.65499999997,302955.43916666665,-0.08765823071647338
5,,303643.84,False,89.35,3.554,216.2311855,6.529,,,,,False,296602.6825,303496.61833333335,0.04745890593742064
5,,310338.17,False,89.18,3.523,216.2950176,6.529,,,,,False,305401.6825,301926.13916666666,0.02204665176148457
5,2011-02-09,315645.53,False,90.38,3.533,216.3588498,6.529,2011.0,2.0,1.0,2.0,False,304878.425,302814.5883333333,0.01710186020623894
5,2011-09-09,321110.22,True,79.04,3.546,216.4226819,6.529,2011.0,9.0,3.0,4.0,False,312684.44,304172.78833333333,0.017312743190121882
5,,278529.71,False,83.55,3.526,216.6033083,6.529,,,,,False,306405.9075,302143.4608333334,-0.13260403234752216
5,,291024.98,False,78.01,3.467,216.9396605,6.529,,,,,False,301577.61,299137.7183333333,0.044861533801905606
5,,292315.38,False,81.16,3.355,217.2760127,6.529,,,,,False,295745.0725,297596.92250000004,0.004433983639479999
5,2011-07-10,309111.47,False,71.64,3.285,217.6123648,6.3,2011.0,7.0,3.0,6.0,True,292745.385,299752.16,0.05745879672838283
5,,286117.72,False,72.36,3.274,217.9237458,6.3,,,,,False,294642.38749999995,299216.9925,-0.07438659587753249
5,,306069.18,False,66.9,3.353,218.0852999,6.3,,,,,False,298403.4375,301794.24333333335,0.06973164751907013
5,,307035.11,False,69.27,3.372,218.2468539,6.3,,,,,False,302083.37,300902.2891666667,0.0031559205013715896
5,2011-04-11,353652.23,False,56.71,3.332,218.408408,6.3,2011.0,4.0,2.0,0.0,False,313218.56,306216.12833333336,0.1518299324139183
5,2011-11-11,311906.7,False,60.71,3.297,218.5699621,6.3,2011.0,11.0,4.0,4.0,False,319665.805,306904.7,-0.11804118978692701
5,,307944.37,False,64.33,3.308,218.793912,6.3,,,,,False,320134.60250000004,306705.2166666667,-0.012703574498399761
5,,507900.07,True,61.93,3.236,219.0428204,6.3,,,,,False,370350.84249999997,322726.4283333333,0.6493240970763647
5,2011-02-12,376225.61,False,51.14,3.172,219.2917287,6.3,2011.0,2.0,1.0,5.0,True,375994.1875,327319.3775,-0.25925269118391736
5,2011-09-12,367433.77,False,44.12,3.158,219.540637,6.3,2011.0,9.0,3.0,0.0,False,389875.955,334728.0491666667,-0.02336853145111506
5,,379530.3,False,54.42,3.159,219.7596266,6.3,,,,,False,407772.4375,342103.4925,0.032921660956748644
5,,458562.24,False,50.33,3.112,219.9387246,6.3,,,,,False,395437.98,355957.39749999996,0.20823618035239866
5,,349624.88,True,45.62,3.129,220.1178226,6.3,,,,,False,388787.7975,359333.51499999996,-0.23756286605717902
5,2012-06-01,312078.71,False,50.21,3.157,220.2969205,5.943,2012.0,6.0,2.0,4.0,False,374949.0325,361496.93083333335,-0.10738986882169255
5,,291454.52,False,48.86,3.261,220.4760185,5.943,,,,,False,352930.0875,360279.0425,-0.06608650106250435
5,,287523.98,False,54.65,3.268,220.5694104,5.943,,,,,False,310170.5225,358653.115,-0.013485946280744066
5,,295974.22,False,54.63,3.29,220.6628023,5.943,,,,,False,296757.8575,353846.6141666667,0.0293896877749118
5,2012-03-02,333948.0,False,57.35,3.36,220.7561941,5.943,2012.0,3.0,1.0,4.0,False,302225.18,355683.38916666666,0.1283009716184067
5,2012-10-02,349239.88,True,48.57,3.409,220.849586,5.943,2012.0,10.0,4.0,1.0,False,316671.52,359124.68166666664,0.045791201025309425
5,,356427.98,False,48.25,3.51,221.0106341,5.943,,,,,False,333897.52,346502.0075,0.02058212824950001
5,,312220.47,False,57.75,3.555,221.2224243,5.943,,,,,False,337959.0825,341168.2458333333,-0.12402929197646051
5,2012-02-03,359206.21,False,60.66,3.63,221.4342146,5.943,2012.0,2.0,1.0,4.0,False,344273.635,340482.6158333333,0.15048897979046671
5,2012-09-03,347295.6,False,57.69,3.669,221.6460048,5.943,2012.0,9.0,3.0,0.0,False,343787.56499999994,337796.3908333333,-0.03315814055664579
5,,339392.54,False,63.55,3.734,221.7989713,5.943,,,,,False,339528.70499999996,327865.5825,-0.022756003819224935
5,,321299.99,False,64.44,3.787,221.8735063,5.943,,,,,False,341798.58499999996,325505.175,-0.05330862605288844
5,,331318.73,False,67.76,3.845,221.9480412,5.943,,,,,False,334826.71499999997,327108.50999999995,0.03118188705825986
5,2012-06-04,402985.7,False,70.4,3.891,222.0225762,5.801,2012.0,6.0,2.0,0.0,False,348749.24,336402.77499999997,0.21630823587908843
5,,351832.03,False,70.56,3.891,222.0971111,5.801,,,,,False,351859.1125,341761.7791666666,-0.1269366878278807
5,,330063.06,False,67.33,3.877,222.1512315,5.801,,,,,False,354049.88,344602.5158333333,-0.061873189885525814
5,,324839.74,False,68.96,3.814,222.2053519,5.801,,,,,False,352430.1325,343843.4941666667,-0.015825218368877736
5,2012-04-05,360932.69,False,77.1,3.749,222.2594722,5.801,2012.0,4.0,2.0,3.0,False,341916.88,344817.89499999996,0.11111001997477277
5,2012-11-05,333870.52,False,73.45,3.688,222.3135926,5.801,2012.0,11.0,4.0,0.0,False,337426.5025,342938.10666666663,-0.0749784398858413
5,,336189.66,False,70.45,3.63,222.330443,5.801,,,,,False,338958.15249999997,344935.5391666667,0.006946225740445566
5,,341994.48,False,78.23,3.561,222.3323853,5.801,,,,,False,343246.83749999997,343501.22833333333,0.01726650367533611
5,2012-01-06,359867.8,False,79.72,3.501,222.3343277,5.801,2012.0,1.0,1.0,4.0,False,342980.615,344548.9116666667,0.0522620131178726
5,2012-08-06,341704.59,False,81.02,3.452,222.33627,5.801,2012.0,8.0,3.0,0.0,False,344939.1325,344741.58249999996,-0.050471895512741005
5,,327383.64,False,81.64,3.393,222.3492901,5.801,,,,,False,342737.6275,345248.55333333334,-0.04191032376825843
5,,325041.68,False,80.57,3.346,222.3900046,5.801,,,,,False,338499.4275,344725.4658333334,-0.007153564545864355
5,,329658.1,False,87.08,3.286,222.4307191,5.801,,,,,False,330947.0025,338614.8325,0.014202547808637833
5,2012-06-07,341214.43,False,82.35,3.227,222.4714336,5.603,2012.0,6.0,2.0,3.0,False,330824.46249999997,337730.0325,0.03505550144225178
5,,316203.64,False,80.78,3.256,222.5121481,5.603,,,,,False,328029.4625,336575.08083333337,-0.07329933262201127
5,,321205.12,False,81.05,3.311,222.5209358,5.603,,,,,False,327070.3225,336272.19583333336,0.01581727522175269
5,,306827.36,False,85.06,3.407,222.5297234,5.603,,,,,False,321362.6375,331763.41833333333,-0.04476192658448286
5,2012-03-08,324195.17,False,86.91,3.417,222.5385111,5.603,2012.0,3.0,1.0,3.0,False,317107.8225,330957.13916666666,0.05660450228428138
5,2012-10-08,306759.7,False,86.96,3.494,222.5472987,5.603,2012.0,10.0,4.0,0.0,False,314746.83749999997,328504.6425,-0.05378078273035336
5,,314014.18,False,87.52,3.571,222.6276753,5.603,,,,,False,312949.10250000004,326172.9508333333,0.023648738735889907
5,,320831.36,False,79.45,3.62,222.7617437,5.603,,,,,False,316450.1025,322919.9141666666,0.02170978393396128
5,,344642.01,False,84.25,3.638,222.8958121,5.603,,,,,False,321561.8125,323164.69916666666,0.07421546946034208
5,2012-07-09,350648.91,True,86.3,3.73,223.0298805,5.603,2012.0,7.0,3.0,0.0,False,332534.115,325103.4716666667,0.017429389992241306
5,,299800.67,False,76.65,3.717,223.1734167,5.603,,,,,False,328980.7375,323000.05416666664,-0.14501182963894
5,,307306.76,False,71.09,3.721,223.3737593,5.603,,,,,False,325599.5875,321137.44249999995,0.025036935374427305
5,,310141.68,False,78.33,3.666,223.5741019,5.603,,,,,False,316974.505,318548.0466666667,0.009225049263478668
5,2012-05-10,343048.29,False,71.17,3.617,223.7744444,5.422,2012.0,5.0,2.0,3.0,False,315074.35,320785.10083333333,0.10610186286473966
5,2012-12-10,325345.41,False,66.24,3.601,223.974787,5.422,2012.0,12.0,4.0,0.0,False,321460.535,321130.12499999994,-0.05160462977384328
5,,313358.15,False,69.17,3.594,224.0192873,5.422,,,,,False,322973.3825,321674.3575,-0.03684471835640757
5,,319550.77,False,71.7,3.506,224.0378139,5.422,,,,,False,325325.655,321287.32416666666,0.0197621156494574
6,2010-05-02,1652635.1,False,40.43,2.572,212.6223518,7.259,2010.0,5.0,2.0,6.0,True,652722.3575,433443.6075,4.171745009408051
6,2010-12-02,1606283.86,True,40.57,2.548,212.7700425,7.259,2010.0,12.0,4.0,3.0,False,972956.97,541132.7475,-0.028046868906511757
6,,1567138.07,False,43.58,2.514,212.8161546,7.259,,,,,False,1286401.9500000002,644991.64,-0.02437040611240404
6,,1432953.21,False,47.1,2.561,212.845337,7.259,,,,,False,1564752.56,735684.2400000001,-0.08562414669691487
6,2010-05-03,1601348.82,False,49.63,2.625,212.8745193,7.259,2010.0,5.0,2.0,0.0,False,1551930.99,839909.2324999999,0.11751647494477524
6,2010-12-03,1558621.36,False,58.82,2.667,212.9037017,7.259,2010.0,12.0,4.0,4.0,False,1540015.365,944810.9566666667,-0.026682169097923314
6,,1693058.91,False,56.55,2.72,212.7351935,7.259,,,,,False,1571495.5750000002,1060290.3025,0.08625414321281966
6,,1472033.38,False,53.74,2.732,212.533737,7.259,,,,,False,1581265.6175,1157114.6108333333,-0.13054804454500646
6,2010-02-04,1770333.9,False,64.94,2.719,212.3322805,7.092,2010.0,2.0,1.0,3.0,False,1623511.8875,1276055.0783333334,0.2026452144719708
6,2010-09-04,1667181.82,False,66.15,2.77,212.1308239,7.092,2010.0,9.0,3.0,5.0,True,1650652.0025,1387874.7791666666,-0.05826701957184455
6,,1519846.36,False,65.68,2.808,211.9942765,7.092,,,,,False,1607348.865,1488415.4633333336,-0.08837396031585798
6,,1540435.99,False,64.11,2.795,211.9442745,7.092,,,,,False,1624449.5175,1590155.8983333334,0.013547178545073368
6,,1498080.16,False,68.91,2.78,211.8942725,7.092,,,,,False,1556386.0825,1577276.32,-0.027496001310642004
6,2010-07-05,1619920.04,False,73.68,2.835,211.8442706,7.092,2010.0,7.0,3.0,0.0,False,1544570.6375,1578412.6683333332,0.08133068126341114
6,,1524059.4,False,74.95,2.854,211.8421769,7.092,,,,,False,1545623.8975,1574822.7791666668,-0.05917615538604004
6,,1531938.44,False,74.8,2.826,212.1275324,7.092,,,,,False,1543499.5099999998,1583071.548333333,0.005169772254283611
6,,1644470.66,False,78.89,2.759,212.412888,7.092,,,,,False,1580097.135,1586665.035,0.07345740341889972
6,2010-04-06,1857380.09,False,79.44,2.705,212.6982436,7.092,2010.0,4.0,2.0,1.0,False,1639462.1475,1611561.5958333332,0.1294698866807391
6,2010-11-06,1685652.35,False,81.81,2.668,212.9835992,7.092,2010.0,11.0,4.0,5.0,True,1679860.385,1610944.3825,-0.09245697255212848
